experiment,roi,t_sec,amplitude_percent,amplitude_raw,prominence_percent,width_ms,rise_ms,decay_ms,snr,baseline,noise_sigma,gevi,file_path,auc
analysis_output,1,52.437502,4.43,0.044299,331.453,5.442,3.976,2.982,66.36704119850187,0.000465,2.752441,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824231411_cluster_06-50mWpermm2/analysis_output/events/events_roi001.csv,0.024108059999999997
analysis_output,1,54.151029,9.1,0.091001,444.947,5.39,2.982,2.982,136.32958801498125,0.000604,2.410955,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824231411_cluster_06-50mWpermm2/analysis_output/events/events_roi001.csv,0.049048999999999995
analysis_output,1,55.205583,2.455,0.024551,469.723,5.934,2.982,2.982,36.77902621722846,0.000361,3.394185,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824231411_cluster_06-50mWpermm2/analysis_output/events/events_roi001.csv,0.014567970000000001
analysis_output,1,56.303871,7.103,0.071034,364.463,5.891,3.976,2.982,106.41198501872658,-0.001093,2.515835,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824231411_cluster_06-50mWpermm2/analysis_output/events/events_roi001.csv,0.041843773
analysis_output,1,57.697354,6.822,0.068217,283.47,4.999,3.976,2.982,102.20224719101122,0.001125,3.369064,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824231411_cluster_06-50mWpermm2/analysis_output/events/events_roi001.csv,0.034103178
analysis_output,1,61.142298,16.63,0.166303,384.009,4.647,3.976,2.982,249.13857677902618,0.000195,3.859281,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824231411_cluster_06-50mWpermm2/analysis_output/events/events_roi001.csv,0.07727961
analysis_output,1,61.667091,7.902,0.079016,380.776,5.15,3.976,1.988,118.3820224719101,-0.000503,3.187689,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824231411_cluster_06-50mWpermm2/analysis_output/events/events_roi001.csv,0.040695300000000004
analysis_output,1,0.063611,17.569,0.17569,403.875,5.897,0.0,0.0,263.2059925093633,0.001329,2.367948,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.103604393
analysis_output,1,1.051573,14.23,0.142299,323.558,4.434,0.0,0.0,213.18352059925093,-0.000846,1.988034,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.06309582
analysis_output,1,3.718274,9.134,0.091336,352.309,5.105,3.976,2.982,136.83895131086143,-0.001018,2.104136,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.04662907000000001
analysis_output,1,4.734065,10.447,0.104471,297.887,5.566,0.0,0.0,156.50936329588012,0.001257,2.566251,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.05814800199999999
analysis_output,1,10.183757,17.924,0.179243,310.888,5.381,0.0,0.0,268.52434456928836,-0.000345,2.974021,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.096449044
analysis_output,1,11.394358,10.86,0.108604,360.605,5.906,0.0,0.0,162.69662921348313,0.0011,2.349451,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.06413915999999999
analysis_output,1,12.368404,14.456,0.144564,315.23,5.732,0.0,3.976,216.56928838951308,0.000464,2.044947,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.08286179199999999
analysis_output,1,12.549299,10.781,0.107814,294.704,4.406,3.976,3.976,161.5131086142322,0.000598,2.064704,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.047501086
analysis_output,1,13.364317,3.84,0.038399,337.785,5.327,3.976,3.976,57.52808988764044,0.000368,2.155342,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.020455679999999997
analysis_output,1,14.044162,11.35,0.113503,435.972,4.646,2.982,1.988,170.0374531835206,0.000189,2.2984,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.0527321
analysis_output,1,16.555811,9.608,0.096082,527.96,5.278,1.988,2.982,143.94007490636704,0.000286,2.340755,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.050711024
analysis_output,1,17.785296,1.953,0.019528,339.709,5.638,3.976,2.982,29.258426966292134,0.002688,2.425794,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.011011014
analysis_output,1,20.144875,12.145,0.121451,306.293,4.191,0.0,3.976,181.94756554307114,-0.00101,2.691528,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.050899694999999995
analysis_output,1,23.929741,17.867,0.178674,334.586,5.601,0.0,11.927,267.67041198501875,7.1e-05,2.840123,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.10007306700000002
analysis_output,1,23.948626,7.678,0.076785,433.702,5.541,3.976,3.976,115.02621722846442,-1.8e-05,2.771433,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.042543798
analysis_output,1,28.942106,11.243,0.112426,341.989,4.931,3.976,2.982,168.43445692883896,-0.000554,2.512249,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.055439233000000004
analysis_output,1,31.949723,12.57,0.125696,336.577,5.936,2.982,3.976,188.31460674157302,-0.000517,2.138077,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.07461552
analysis_output,1,34.504111,22.209,0.222087,347.568,4.191,0.0,0.0,332.71910112359546,0.000336,2.659231,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.093077919
analysis_output,1,34.534923,7.79,0.0779,283.463,4.642,3.976,2.982,116.70411985018725,0.000249,2.498713,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.03616118
analysis_output,1,37.196654,17.136,0.171361,357.863,5.372,0.0,0.0,256.71910112359546,0.000776,2.488279,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.092054592
analysis_output,1,38.179646,15.857,0.158567,381.487,4.781,0.0,4.97,237.5580524344569,8.5e-05,2.380891,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.07581231699999999
analysis_output,1,40.326524,18.57,0.185698,285.905,5.934,0.0,10.933,278.2022471910112,0.001416,2.394293,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.11019438000000001
analysis_output,1,42.671194,14.73,0.147299,370.145,5.058,0.0,3.976,220.67415730337078,3.6e-05,2.294691,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.07450434
analysis_output,1,47.333696,10.089,0.100886,472.083,5.4,2.982,2.982,151.14606741573033,-0.002422,1.974861,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.054480600000000004
analysis_output,1,48.003602,12.658,0.126583,477.628,5.661,3.976,2.982,189.63295880149812,0.000447,2.154738,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.071656938
analysis_output,1,50.376101,5.231,0.052311,347.194,5.369,0.0,3.976,78.36704119850187,0.000408,2.5309,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.028085238999999998
analysis_output,1,53.033857,11.752,0.117524,354.466,5.79,4.97,0.0,176.05992509363296,-0.000778,2.165836,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.06804408
analysis_output,1,55.504755,10.75,0.107497,342.492,5.102,3.976,2.982,161.04868913857678,-0.000429,2.531207,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.054846500000000006
analysis_output,1,57.449866,9.58,0.095801,497.042,5.332,2.982,2.982,143.52059925093633,-0.000471,2.479236,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.05108056
analysis_output,1,58.024355,12.809,0.12809,296.519,5.164,3.976,4.97,191.8951310861423,-0.000661,2.66248,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.066145676
analysis_output,1,58.549148,8.868,0.088685,417.259,5.742,2.982,3.976,132.85393258426967,0.000838,2.632426,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.050920056000000005
analysis_output,1,59.321427,2.702,0.027025,338.463,5.02,3.976,2.982,40.479400749063664,-0.000221,2.346881,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.013564039999999998
analysis_output,1,60.402818,9.941,0.099406,468.732,5.531,2.982,2.982,148.92883895131087,-0.000235,2.638422,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.054983671
analysis_output,1,60.977307,1.297,0.01297,298.35,4.965,2.982,2.982,19.430711610486888,-0.000702,1.931392,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.006439604999999999
analysis_output,1,61.578631,7.954,0.079539,364.899,5.346,0.0,4.97,119.16104868913857,0.00241,2.975234,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824230217_cluster_05-50mWpermm2/analysis_output/events/events_roi001.csv,0.042522084
analysis_output,1,3.450908,1.406,0.014059,312.874,4.659,3.976,2.982,21.063670411985015,0.00016,1.105433,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.006550553999999999
analysis_output,1,3.79083,0.219,0.00219,334.531,5.657,5.964,3.976,3.2808988764044944,-9.6e-05,1.000986,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.0012388829999999999
analysis_output,1,5.49243,2.847,0.028466,441.751,5.564,2.982,2.982,42.651685393258425,0.000347,1.139751,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.015840708
analysis_output,1,5.840304,0.489,0.004886,310.556,5.851,3.976,3.976,7.325842696629213,0.000366,1.027603,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.002861139
analysis_output,1,8.160125,1.53,0.015295,403.492,4.96,3.976,2.982,22.92134831460674,0.000414,0.820013,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.0075888
analysis_output,1,9.434337,1.028,0.010277,400.474,5.322,3.976,2.982,15.400749063670412,-0.000154,0.891617,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.005471016
analysis_output,1,10.54157,2.115,0.021151,424.66,5.319,2.982,2.982,31.685393258426966,0.000193,0.994168,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.011249685
analysis_output,1,12.291872,1.376,0.013764,289.478,4.686,0.0,2.982,20.614232209737825,-0.000866,1.080887,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.006447936
analysis_output,1,12.93196,5.189,0.051892,462.191,5.742,2.982,2.982,77.7378277153558,0.000604,0.902202,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.029795238
analysis_output,1,13.143666,3.81,0.038103,313.198,5.326,3.976,2.982,57.078651685393254,-0.000303,0.804976,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.02029206
analysis_output,1,16.587616,3.192,0.031915,507.328,5.945,2.982,2.982,47.82022471910113,0.000154,0.793963,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.01897644
analysis_output,1,16.973259,2.685,0.026847,434.238,5.841,2.982,2.982,40.2247191011236,0.000337,0.799707,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.015683085
analysis_output,1,17.075634,6.598,0.065981,533.767,5.733,2.982,2.982,98.84644194756554,0.000242,0.789171,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.037826333999999996
analysis_output,1,19.237421,3.915,0.039154,365.664,5.945,5.964,3.976,58.651685393258425,0.00058,0.853455,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.023274675
analysis_output,1,20.044488,3.18,0.031803,376.81,4.828,3.976,2.982,47.640449438202246,-0.000272,0.876903,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.015353040000000002
analysis_output,1,23.140565,2.886,0.028856,495.269,5.882,2.982,2.982,43.235955056179776,-0.00023,0.836042,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.016975452000000002
analysis_output,1,23.680266,2.886,0.028856,508.366,5.594,2.982,2.982,43.235955056179776,0.000166,0.746194,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.016144284000000002
analysis_output,1,23.876069,2.403,0.024025,363.291,5.573,2.982,2.982,36.0,0.000232,0.810363,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.013391919000000002
analysis_output,1,24.550945,4.152,0.041516,357.456,4.807,3.976,2.982,62.20224719101123,0.000128,0.967267,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.019958664
analysis_output,1,24.796444,3.628,0.036285,349.666,4.689,3.976,2.982,54.352059925093634,7.4e-05,0.739747,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.017011692
analysis_output,1,25.09164,1.827,0.018272,430.161,5.694,2.982,2.982,27.37078651685393,-0.000408,0.874709,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.010402937999999999
analysis_output,1,25.869883,2.584,0.025839,298.255,4.591,3.976,2.982,38.71161048689139,0.000373,0.689913,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.011863144
analysis_output,1,27.182858,4.394,0.043945,298.766,4.352,2.982,2.982,65.82771535580524,9.5e-05,0.819699,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.019122688000000002
analysis_output,1,28.422283,0.219,0.000141,291.696,5.872,4.97,3.976,3.2808988764044944,-9.7e-05,0.914478,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.001285968
analysis_output,1,29.362536,0.544,0.005439,335.299,5.551,3.976,2.982,8.149812734082397,0.000116,0.687803,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.0030197440000000004
analysis_output,1,29.840614,4.14,0.041399,399.421,5.447,2.982,2.982,62.02247191011235,-0.000102,0.84309,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.02255058
analysis_output,1,31.616758,1.758,0.017579,366.323,5.481,3.976,2.982,26.337078651685392,9.4e-05,0.852943,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.009635598
analysis_output,1,31.851325,4.924,0.049242,496.608,5.945,2.982,2.982,73.76779026217228,-0.000187,0.797499,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.029273180000000003
analysis_output,1,32.010353,2.793,0.027934,438.468,5.735,2.982,2.982,41.842696629213485,-0.000309,0.873657,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.016017855
analysis_output,1,34.983183,2.192,0.021917,481.494,5.945,3.976,2.982,32.838951310861425,-7.2e-05,0.819163,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.013031440000000002
analysis_output,1,42.555898,2.154,0.02154,381.223,5.175,2.982,2.982,32.26966292134831,-7.3e-05,0.794409,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.01114695
analysis_output,1,43.914594,0.219,-0.001236,348.553,5.729,2.982,3.976,3.2808988764044944,0.000201,0.888064,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.0012546509999999999
analysis_output,1,45.326962,3.752,0.037522,322.548,5.515,3.976,2.982,56.20973782771535,-8.8e-05,0.870874,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.020692279999999997
analysis_output,1,46.440158,2.483,0.024827,295.165,5.376,3.976,2.982,37.19850187265917,0.000117,1.011354,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.013348608
analysis_output,1,50.574886,2.085,0.020852,486.195,5.873,2.982,2.982,31.235955056179773,-3.1e-05,0.915736,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.012245205
analysis_output,1,51.831208,3.817,0.038166,315.566,5.081,2.982,3.976,57.18352059925093,-7.8e-05,0.907349,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.019394177000000002
analysis_output,1,54.476042,3.503,0.035033,425.748,5.707,3.976,2.982,52.47940074906367,-7.1e-05,0.92371,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.019991620999999998
analysis_output,1,61.984153,4.39,0.043905,283.463,5.313,3.976,3.976,65.76779026217227,6e-05,0.702103,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824223959_cluster_03-50mWpermm2/analysis_output/events/events_roi001.csv,0.023324069999999995
analysis_output,1,0.234566,0.633,0.006328,323.217,5.61,2.982,3.976,9.48314606741573,-0.00059,0.925713,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.00355113
analysis_output,1,0.596355,13.608,0.136076,411.275,5.563,0.0,0.0,203.86516853932585,0.000478,1.108015,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.075701304
analysis_output,1,1.965984,15.141,0.15141,498.088,5.682,0.0,10.933,226.83146067415728,-0.000305,1.236778,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.08603116200000001
analysis_output,1,2.371505,6.506,0.065057,338.844,4.976,3.976,2.982,97.46816479400749,-0.0009,1.397815,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.032373856000000006
analysis_output,1,3.226281,17.287,0.172869,497.031,5.264,0.0,0.0,258.98127340823964,-0.000724,1.421623,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.090998768
analysis_output,1,3.585088,4.869,0.04869,383.336,5.144,3.976,2.982,72.94382022471909,0.000233,1.496796,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.025046136
analysis_output,1,4.999443,14.203,0.142033,511.359,4.611,0.0,0.0,212.77902621722845,-0.000169,1.55305,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.065490033
analysis_output,1,5.596792,9.637,0.096373,605.201,5.436,0.0,9.939,144.374531835206,-5.5e-05,1.306025,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.052386732000000005
analysis_output,1,6.656317,13.176,0.131755,283.847,4.667,0.0,7.951,197.39325842696627,0.000595,1.035889,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.06149239199999999
analysis_output,1,8.621307,3.847,0.038472,288.623,5.643,4.97,2.982,57.63295880149813,0.000333,1.451867,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.021708621
analysis_output,1,10.595242,15.533,0.155327,295.132,4.369,0.0,0.0,232.70411985018725,0.000133,1.126907,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.067863677
analysis_output,1,13.781766,14.152,0.141523,384.017,4.847,0.0,0.0,212.0149812734082,0.00187,1.082347,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.068594744
analysis_output,1,14.936707,13.37,0.1337,345.898,4.597,0.0,0.0,200.29962546816478,0.000442,1.151693,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.061461890000000005
analysis_output,1,15.482372,20.218,0.202176,464.8,4.824,0.0,0.0,302.89138576779027,-0.001062,1.145173,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.09753163200000001
analysis_output,1,16.041952,5.7,0.056995,286.079,4.808,0.0,3.976,85.39325842696628,-7.5e-05,1.281905,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.0274056
analysis_output,1,18.052662,13.45,0.1345,336.941,4.946,0.0,0.0,201.49812734082394,0.000383,1.206779,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.06652369999999999
analysis_output,1,18.602303,9.877,0.098768,291.705,5.463,0.0,0.0,147.97003745318352,-0.000614,1.23794,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.05395805100000001
analysis_output,1,19.954041,12.036,0.120364,284.194,4.263,0.0,11.927,180.31460674157302,0.000625,1.150403,ASAP6.3,/Users/gts/Downloads/ASAP_experiments/conservative/ASAP6_3/240824225108_cluster_04-50mWpermm2/analysis_output/events/events_roi001.csv,0.051309468
